Product Name,Year Month,Warehouse Inventory,Inventory Cost Per Unit,Storage Cost
Hirzl Women's Hybrid Golf Glove,201506,5,1.67034,8.3517
Team Golf Pittsburgh Steelers Putter Grip,201506,3,1.34031,4.02093
Top Flite Women's 2017 XL Hybrid,201506,0,1.28013,0.0
Glove It Urban Brick Golf Towel,201506,6,0.80192,4.81152
Nike Dri-FIT Crew Sock 6 Pack,201506,0,0.15544,0.0
TYR Boys' Team Digi Jammer,201506,11,2.07521,22.827310000000004
Team Golf San Francisco Giants Putter Grip,201506,0,2.33376,0.0
Clicgear Rovic Cooler Bag,201506,5,1.33787,6.689349999999999
Hirzl Men's Hybrid Golf Glove,201506,0,0.93434,0.0
Titleist Pro V1x Golf Balls,201506,19,0.81057,15.400830000000001
adidas Men's Germany Black Crest Away Tee,201506,0,1.26405,0.0
Titleist Pro V1 High Numbers Personalized Gol,201506,2,2.08434,4.16868
Under Armour Women's Micro G Skulpt Running S,201506,6,1.15611,6.93666
Under Armour Hustle Storm Medium Duffle Bag,201506,0,2.26101,0.0
Under Armour Women's Ignite PIP VI Slide,201506,1,0.58377,0.58377
Bag Boy Beverage Holder,201506,1,1.30239,1.30239
Under Armour Men's Tech II T-Shirt,201506,9,0.20763,1.86867
Team Golf New England Patriots Putter Grip,201506,18,0.66235,11.9223
Under Armour Men's Compression EV SL Slide,201506,1,1.43715,1.43715
Bridgestone e6 Straight Distance NFL Tennesse,201506,0,1.18946,0.0
Glove It Women's Mod Oval Golf Glove,201506,3,1.64556,4.93668
Titleist Pro V1x High Numbers Golf Balls,201506,12,0.36612,4.39344
Nike Women's Legend V-Neck T-Shirt,201506,0,0.77567,0.0
Under Armour Kids' Mercenary Slide,201506,4,1.84397,7.37588
adidas Kids' F5 Messi FG Soccer Cleat,201506,0,2.3151,0.0
Children's heaters,201506,0,1.37715,0.0
Web Camera,201506,0,2.0301,0.0
Dell Laptop,201506,37,1.50434,55.66058
Porcelain crafts,201506,0,1.24933,0.0
Sports Books,201506,0,1.37772,0.0
DVDs,201506,0,1.56419,0.0
Industrial consumer electronics,201506,0,0.55197,0.0
Fighting video games,201506,0,0.72249,0.0
Summer dresses,201506,0,0.38498,0.0
Lawn mower,201506,0,0.5582,0.0
Adult dog supplies,201506,0,1.98571,0.0
Rock music,201506,0,2.07079,0.0
Elevation Training Mask 2.0,201506,0,0.75292,0.0
LIJA Women's Mid-Length Panel Golf Shorts,201506,0,0.97813,0.0
Toys,201506,0,2.12297,0.0
Brooks Women's Ghost 6 Running Shoe,201506,0,2.02052,0.0
Bag Boy M330 Push Cart,201506,0,1.37769,0.0
Merrell Women's Grassbow Sport Hiking Shoe,201506,0,1.85766,0.0
Nike Men's Free TR 5.0 TB Training Shoe,201506,0,0.82725,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201506,1,1.82456,1.82456
First aid kit,201506,0,1.83587,0.0
CDs of rock,201506,0,0.74522,0.0
Polar FT4 Heart Rate Monitor,201506,0,1.6249,0.0
LIJA Women's Argyle Golf Polo,201506,0,1.50842,0.0
TaylorMade White Smoke IN-12 Putter,201506,0,0.52105,0.0
Fitbit The One Wireless Activity & Sleep Trac,201506,0,2.17907,0.0
Nike Kids' Grade School KD VI Basketball Shoe,201506,0,1.26875,0.0
The North Face Women's Recon Backpack,201506,8,2.0923,16.7384
Smart watch,201506,0,2.13103,0.0
Baby sweater,201506,0,0.98439,0.0
MDGolf Pittsburgh Penguins Putter,201506,0,1.35769,0.0
Men's gala suit,201506,0,1.9604,0.0
Merrell Men's All Out Flash Trail Running Sho,201506,0,1.23247,0.0
Garmin Approach S3 Golf GPS Watch,201506,0,0.48185,0.0
LIJA Women's Button Golf Dress,201506,0,0.78391,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,201506,0,1.78926,0.0
Merrell Women's Siren Mid Waterproof Hiking B,201506,0,0.30128,0.0
TaylorMade Women's RBZ SL Rescue,201506,0,2.17739,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,201506,0,2.1669,0.0
TaylorMade 2017 Purelite Stand Bag,201506,0,0.72184,0.0
Cleveland Golf Collegiate My Custom Wedge 588,201506,0,0.12871,0.0
adidas Brazuca 2017 Official Match Ball,201506,0,1.64156,0.0
Nike Men's Fingertrap Max Training Shoe,201506,0,1.61854,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201506,0,1.7089,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,201506,0,1.92307,0.0
Ogio Race Golf Shoes,201506,0,1.91507,0.0
insta-bed Neverflat Air Mattress,201506,0,1.14975,0.0
GolfBuddy VT3 GPS Watch,201506,0,2.31784,0.0
Merrell Women's Grassbow Sport Waterproof Hik,201506,0,0.90133,0.0
Titleist Small Wheeled Travel Cover,201506,0,1.84444,0.0
Polar Loop Activity Tracker,201506,0,0.87722,0.0
Pelican Maverick 100X Kayak,201506,0,0.52648,0.0
Garmin Approach S4 Golf GPS Watch,201506,0,1.66793,0.0
Total Gym 1400,201506,0,1.22175,0.0
Garmin Forerunner 910XT GPS Watch,201506,0,1.42422,0.0
Titleist Club Glove Travel Cover,201506,0,2.23751,0.0
GoPro HERO3+ Black Edition Camera,201506,0,0.12421,0.0
Diamondback Boys' Insight 24 Performance Hybr,201506,0,2.12512,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,201506,0,0.71837,0.0
Stiga Master Series ST3100 Competition Indoor,201506,0,1.76629,0.0
SOLE E35 Elliptical,201506,31,0.5014,15.543399999999998
Bushnell Pro X7 Jolt Slope Rangefinder,201506,16,1.20606,19.29696
SOLE E25 Elliptical,201506,34,0.31736,10.790239999999999
Bowflex SelectTech 1090 Dumbbells,201506,26,0.18512,4.8131200000000005
Perfect Fitness Perfect Rip Deck,201505,624,0.72904,454.92096000000004
Nike Men's Dri-FIT Victory Golf Polo,201505,65,2.24636,146.01340000000002
O'Brien Men's Neoprene Life Vest,201505,399,1.97283,787.15917
Nike Men's Free 5.0+ Running Shoe,201505,252,1.61444,406.83888
Under Armour Girls' Toddler Spine Surge Runni,201505,43,1.48562,63.88166
Nike Men's CJ Elite 2 TD Football Cleat,201505,161,1.20565,194.10965000000002
Field & Stream Sportsman 16 Gun Fire Safe,201505,68,2.16727,147.37436
Pelican Sunstream 100 Kayak,201505,35,2.18038,76.3133
Diamondback Women's Serene Classic Comfort Bi,201505,59,0.73142,43.15378
ENO Atlas Hammock Straps,201505,10,0.43503,4.3503
Nike Men's Comfort 2 Slide,201505,9,1.65279,14.87511
adidas Youth Germany Black/Red Away Match Soc,201505,0,2.23615,0.0
Team Golf St. Louis Cardinals Putter Grip,201505,0,1.60699,0.0
LIJA Women's Eyelet Sleeveless Golf Polo,201505,1,1.6443,1.6443
adidas Men's F10 Messi TRX FG Soccer Cleat,201505,5,0.16189,0.80945
Glove It Women's Imperial Golf Glove,201505,5,1.91525,9.57625
Glove It Imperial Golf Towel,201505,6,1.42872,8.57232
Bridgestone e6 Straight Distance NFL Carolina,201505,0,1.88158,0.0
Glove It Women's Mod Oval 3-Zip Carry All Gol,201505,9,0.33537,3.01833
Columbia Men's PFG Anchor Tough T-Shirt,201505,0,1.82868,0.0
Under Armour Women's Ignite Slide,201505,2,1.5654,3.1308
Team Golf Tennessee Volunteers Putter Grip,201505,0,2.07671,0.0
Titleist Pro V1x High Numbers Personalized Go,201505,3,2.17099,6.512970000000001
Nike Men's Deutschland Weltmeister Winners Bl,201505,0,0.43833,0.0
Bridgestone e6 Straight Distance NFL San Dieg,201505,3,1.30017,3.90051
Nike Women's Tempo Shorts,201505,0,1.04897,0.0
Team Golf Texas Longhorns Putter Grip,201505,5,1.01919,5.09595
Hirzl Women's Soffft Flex Golf Glove,201505,18,2.02405,36.4329
Clicgear 8.0 Shoe Brush,201505,15,2.3073,34.609500000000004
Hirzl Women's Hybrid Golf Glove,201505,0,1.7722,0.0
Team Golf Pittsburgh Steelers Putter Grip,201505,2,1.75856,3.51712
Top Flite Women's 2017 XL Hybrid,201505,10,1.84143,18.414299999999997
Glove It Urban Brick Golf Towel,201505,1,1.32952,1.32952
Nike Dri-FIT Crew Sock 6 Pack,201505,1,0.33326,0.33326
TYR Boys' Team Digi Jammer,201505,1,0.70371,0.70371
Team Golf San Francisco Giants Putter Grip,201505,2,1.96295,3.9259
Clicgear Rovic Cooler Bag,201505,5,2.0936,10.468
Hirzl Men's Hybrid Golf Glove,201505,0,1.21288,0.0
Titleist Pro V1x Golf Balls,201505,7,0.75048,5.253360000000001
adidas Men's Germany Black Crest Away Tee,201505,0,2.17861,0.0
Titleist Pro V1 High Numbers Personalized Gol,201505,9,1.934,17.406
Under Armour Women's Micro G Skulpt Running S,201505,0,0.63187,0.0
Under Armour Hustle Storm Medium Duffle Bag,201505,6,2.2005,13.203
Under Armour Women's Ignite PIP VI Slide,201505,2,0.74255,1.4851
Bag Boy Beverage Holder,201505,2,0.31458,0.62916
Under Armour Men's Tech II T-Shirt,201505,4,1.03263,4.13052
Team Golf New England Patriots Putter Grip,201505,17,0.1162,1.9754
Under Armour Men's Compression EV SL Slide,201505,0,0.74282,0.0
Bridgestone e6 Straight Distance NFL Tennesse,201505,2,1.32019,2.64038
Glove It Women's Mod Oval Golf Glove,201505,6,0.36081,2.16486
Titleist Pro V1x High Numbers Golf Balls,201505,0,0.22719,0.0
Nike Women's Legend V-Neck T-Shirt,201505,22,1.56667,34.46674
Under Armour Kids' Mercenary Slide,201505,0,0.28879,0.0
adidas Kids' F5 Messi FG Soccer Cleat,201505,3,1.96401,5.89203
Children's heaters,201505,0,0.65293,0.0
Web Camera,201505,0,1.59459,0.0
Dell Laptop,201505,24,1.92745,46.2588
Porcelain crafts,201505,0,1.26718,0.0
Sports Books,201505,0,1.27439,0.0
DVDs,201505,0,0.57235,0.0
Industrial consumer electronics,201505,0,1.7257,0.0
Fighting video games,201505,0,2.24201,0.0
Summer dresses,201505,0,1.44372,0.0
Lawn mower,201505,0,0.73233,0.0
Adult dog supplies,201505,0,1.29264,0.0
Rock music,201505,0,1.90517,0.0
Elevation Training Mask 2.0,201505,0,0.33658,0.0
LIJA Women's Mid-Length Panel Golf Shorts,201505,0,0.54123,0.0
Toys,201505,0,2.30283,0.0
Brooks Women's Ghost 6 Running Shoe,201505,0,0.81268,0.0
Bag Boy M330 Push Cart,201505,0,0.89915,0.0
Merrell Women's Grassbow Sport Hiking Shoe,201505,0,1.43161,0.0
Nike Men's Free TR 5.0 TB Training Shoe,201505,0,0.67029,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201505,0,1.71974,0.0
First aid kit,201505,0,1.2345,0.0
CDs of rock,201505,0,0.95883,0.0
Polar FT4 Heart Rate Monitor,201505,0,1.61969,0.0
LIJA Women's Argyle Golf Polo,201505,0,1.82666,0.0
TaylorMade White Smoke IN-12 Putter,201505,0,0.86637,0.0
Fitbit The One Wireless Activity & Sleep Trac,201505,0,0.50914,0.0
Nike Kids' Grade School KD VI Basketball Shoe,201505,0,1.25122,0.0
The North Face Women's Recon Backpack,201505,0,1.37034,0.0
Smart watch,201505,0,2.33383,0.0
Baby sweater,201505,0,1.42663,0.0
MDGolf Pittsburgh Penguins Putter,201505,0,2.05784,0.0
Men's gala suit,201505,0,2.13383,0.0
Merrell Men's All Out Flash Trail Running Sho,201505,0,2.20622,0.0
Garmin Approach S3 Golf GPS Watch,201505,0,1.09748,0.0
LIJA Women's Button Golf Dress,201505,0,1.19477,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,201505,0,1.81302,0.0
Merrell Women's Siren Mid Waterproof Hiking B,201505,0,1.12358,0.0
TaylorMade Women's RBZ SL Rescue,201505,0,1.53855,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,201505,0,0.38478,0.0
TaylorMade 2017 Purelite Stand Bag,201505,0,0.44346,0.0
Cleveland Golf Collegiate My Custom Wedge 588,201505,0,1.29944,0.0
adidas Brazuca 2017 Official Match Ball,201505,0,1.7381,0.0
Nike Men's Fingertrap Max Training Shoe,201505,0,1.04282,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201505,0,0.37853,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,201505,0,1.14567,0.0
Ogio Race Golf Shoes,201505,0,1.52004,0.0
insta-bed Neverflat Air Mattress,201505,0,2.00452,0.0
GolfBuddy VT3 GPS Watch,201505,0,0.61387,0.0
Merrell Women's Grassbow Sport Waterproof Hik,201505,0,0.19379,0.0
Titleist Small Wheeled Travel Cover,201505,2,0.47283,0.94566
Polar Loop Activity Tracker,201505,0,1.42787,0.0
Pelican Maverick 100X Kayak,201505,0,0.75789,0.0
Garmin Approach S4 Golf GPS Watch,201505,0,0.26262,0.0
Total Gym 1400,201505,0,0.59771,0.0
Garmin Forerunner 910XT GPS Watch,201505,0,1.35081,0.0
Titleist Club Glove Travel Cover,201505,0,1.01889,0.0
GoPro HERO3+ Black Edition Camera,201505,0,2.27542,0.0
Diamondback Boys' Insight 24 Performance Hybr,201505,0,1.29149,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,201505,0,0.63663,0.0
Stiga Master Series ST3100 Competition Indoor,201505,0,0.37652,0.0
SOLE E35 Elliptical,201505,12,0.92697,11.12364
Bushnell Pro X7 Jolt Slope Rangefinder,201505,10,1.06865,10.6865
SOLE E25 Elliptical,201505,1,1.6593,1.6593
Bowflex SelectTech 1090 Dumbbells,201505,37,0.93994,34.77778
Perfect Fitness Perfect Rip Deck,201504,633,1.22875,777.79875
Nike Men's Dri-FIT Victory Golf Polo,201504,625,0.5084,317.75
O'Brien Men's Neoprene Life Vest,201504,116,1.16913,135.61908
Nike Men's Free 5.0+ Running Shoe,201504,280,0.31749,88.8972
Under Armour Girls' Toddler Spine Surge Runni,201504,217,0.99378,215.65026
Nike Men's CJ Elite 2 TD Football Cleat,201504,98,1.21593,119.16113999999999
Field & Stream Sportsman 16 Gun Fire Safe,201504,73,0.69765,50.92845
Pelican Sunstream 100 Kayak,201504,100,0.62622,62.622
Diamondback Women's Serene Classic Comfort Bi,201504,72,1.19934,86.35248
ENO Atlas Hammock Straps,201504,2,1.8676,3.7352
Nike Men's Comfort 2 Slide,201504,5,0.30869,1.54345
adidas Youth Germany Black/Red Away Match Soc,201504,0,1.17057,0.0
Team Golf St. Louis Cardinals Putter Grip,201504,9,0.35395,3.18555
LIJA Women's Eyelet Sleeveless Golf Polo,201504,5,1.87734,9.3867
adidas Men's F10 Messi TRX FG Soccer Cleat,201504,3,0.53537,1.6061100000000001
Glove It Women's Imperial Golf Glove,201504,2,1.38493,2.76986
Glove It Imperial Golf Towel,201504,10,2.05846,20.584600000000002
Bridgestone e6 Straight Distance NFL Carolina,201504,13,0.14801,1.9241300000000001
Glove It Women's Mod Oval 3-Zip Carry All Gol,201504,12,2.16831,26.01972
Columbia Men's PFG Anchor Tough T-Shirt,201504,0,1.03759,0.0
Under Armour Women's Ignite Slide,201504,14,0.9055,12.677
Team Golf Tennessee Volunteers Putter Grip,201504,0,0.23562,0.0
Titleist Pro V1x High Numbers Personalized Go,201504,0,1.92006,0.0
Nike Men's Deutschland Weltmeister Winners Bl,201504,0,1.89466,0.0
Bridgestone e6 Straight Distance NFL San Dieg,201504,4,1.63576,6.54304
Nike Women's Tempo Shorts,201504,5,1.05173,5.25865
Team Golf Texas Longhorns Putter Grip,201504,1,1.89598,1.89598
Hirzl Women's Soffft Flex Golf Glove,201504,3,0.99956,2.9986800000000002
Clicgear 8.0 Shoe Brush,201504,16,1.36066,21.77056
Hirzl Women's Hybrid Golf Glove,201504,5,2.12855,10.642750000000001
Team Golf Pittsburgh Steelers Putter Grip,201504,25,1.04934,26.2335
Top Flite Women's 2017 XL Hybrid,201504,4,1.99691,7.98764
Glove It Urban Brick Golf Towel,201504,13,0.7826,10.1738
Nike Dri-FIT Crew Sock 6 Pack,201504,0,1.65536,0.0
TYR Boys' Team Digi Jammer,201504,0,1.17734,0.0
Team Golf San Francisco Giants Putter Grip,201504,0,1.50938,0.0
Clicgear Rovic Cooler Bag,201504,2,1.75691,3.51382
Hirzl Men's Hybrid Golf Glove,201504,0,2.06905,0.0
Titleist Pro V1x Golf Balls,201504,0,1.43463,0.0
adidas Men's Germany Black Crest Away Tee,201504,12,0.56533,6.78396
Titleist Pro V1 High Numbers Personalized Gol,201504,0,1.52621,0.0
Under Armour Women's Micro G Skulpt Running S,201504,3,2.12365,6.370950000000001
Under Armour Hustle Storm Medium Duffle Bag,201504,15,2.22367,33.35505
Under Armour Women's Ignite PIP VI Slide,201504,7,1.45152,10.160639999999999
Bag Boy Beverage Holder,201504,9,1.36254,12.26286
Under Armour Men's Tech II T-Shirt,201504,7,0.92166,6.45162
Team Golf New England Patriots Putter Grip,201504,12,0.12668,1.5201599999999997
Under Armour Men's Compression EV SL Slide,201504,0,1.757,0.0
Bridgestone e6 Straight Distance NFL Tennesse,201504,10,0.16106,1.6106
Glove It Women's Mod Oval Golf Glove,201504,0,2.16412,0.0
Titleist Pro V1x High Numbers Golf Balls,201504,1,0.99349,0.99349
Nike Women's Legend V-Neck T-Shirt,201504,6,1.88516,11.31096
Under Armour Kids' Mercenary Slide,201504,0,1.37573,0.0
adidas Kids' F5 Messi FG Soccer Cleat,201504,0,1.16413,0.0
Children's heaters,201504,0,1.21993,0.0
Web Camera,201504,0,0.87078,0.0
Dell Laptop,201504,1,1.07706,1.07706
Porcelain crafts,201504,0,1.62977,0.0
Sports Books,201504,0,2.31088,0.0
DVDs,201504,0,0.50504,0.0
Industrial consumer electronics,201504,0,1.95759,0.0
Fighting video games,201504,0,0.82617,0.0
Summer dresses,201504,0,0.70025,0.0
Lawn mower,201504,0,0.5838,0.0
Adult dog supplies,201504,0,1.28305,0.0
Rock music,201504,0,1.25452,0.0
Elevation Training Mask 2.0,201504,0,1.74455,0.0
LIJA Women's Mid-Length Panel Golf Shorts,201504,0,0.48166,0.0
Toys,201504,0,0.42208,0.0
Brooks Women's Ghost 6 Running Shoe,201504,0,0.73308,0.0
Bag Boy M330 Push Cart,201504,0,1.72616,0.0
Merrell Women's Grassbow Sport Hiking Shoe,201504,0,1.38926,0.0
Nike Men's Free TR 5.0 TB Training Shoe,201504,0,2.33898,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201504,0,1.61466,0.0
First aid kit,201504,0,1.11324,0.0
CDs of rock,201504,0,0.54796,0.0
Polar FT4 Heart Rate Monitor,201504,0,0.35688,0.0
LIJA Women's Argyle Golf Polo,201504,0,1.66407,0.0
TaylorMade White Smoke IN-12 Putter,201504,0,1.88044,0.0
Fitbit The One Wireless Activity & Sleep Trac,201504,0,0.18578,0.0
Nike Kids' Grade School KD VI Basketball Shoe,201504,0,2.32909,0.0
The North Face Women's Recon Backpack,201504,0,1.89566,0.0
Smart watch,201504,0,1.60635,0.0
Baby sweater,201504,0,0.20024,0.0
MDGolf Pittsburgh Penguins Putter,201504,0,1.04663,0.0
Men's gala suit,201504,0,0.68995,0.0
Merrell Men's All Out Flash Trail Running Sho,201504,0,1.99387,0.0
Garmin Approach S3 Golf GPS Watch,201504,0,0.5137,0.0
LIJA Women's Button Golf Dress,201504,0,0.44441,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,201504,0,2.33796,0.0
Merrell Women's Siren Mid Waterproof Hiking B,201504,0,0.91048,0.0
TaylorMade Women's RBZ SL Rescue,201504,0,0.61628,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,201504,0,1.7233,0.0
TaylorMade 2017 Purelite Stand Bag,201504,0,0.3872,0.0
Cleveland Golf Collegiate My Custom Wedge 588,201504,0,0.79296,0.0
adidas Brazuca 2017 Official Match Ball,201504,0,0.45856,0.0
Nike Men's Fingertrap Max Training Shoe,201504,0,1.62196,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201504,0,0.19582,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,201504,0,2.14562,0.0
Ogio Race Golf Shoes,201504,0,0.14044,0.0
insta-bed Neverflat Air Mattress,201504,0,0.9379,0.0
GolfBuddy VT3 GPS Watch,201504,0,0.47005,0.0
Merrell Women's Grassbow Sport Waterproof Hik,201504,0,0.46932,0.0
Titleist Small Wheeled Travel Cover,201504,0,0.50327,0.0
Polar Loop Activity Tracker,201504,0,1.56565,0.0
Pelican Maverick 100X Kayak,201504,0,0.42647,0.0
Garmin Approach S4 Golf GPS Watch,201504,0,2.21955,0.0
Total Gym 1400,201504,0,0.85386,0.0
Garmin Forerunner 910XT GPS Watch,201504,0,0.45409,0.0
Titleist Club Glove Travel Cover,201504,0,2.29906,0.0
GoPro HERO3+ Black Edition Camera,201504,0,2.17848,0.0
Diamondback Boys' Insight 24 Performance Hybr,201504,0,1.63346,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,201504,0,1.52777,0.0
Stiga Master Series ST3100 Competition Indoor,201504,0,1.28979,0.0
SOLE E35 Elliptical,201504,17,1.93463,32.88871
Bushnell Pro X7 Jolt Slope Rangefinder,201504,36,1.6283,58.6188
SOLE E25 Elliptical,201504,20,0.42734,8.5468
Bowflex SelectTech 1090 Dumbbells,201504,17,1.56594,26.620980000000003
Perfect Fitness Perfect Rip Deck,201503,542,1.45609,789.20078
Nike Men's Dri-FIT Victory Golf Polo,201503,11,1.85032,20.35352
O'Brien Men's Neoprene Life Vest,201503,589,1.65009,971.90301
Nike Men's Free 5.0+ Running Shoe,201503,190,1.69415,321.8885
Under Armour Girls' Toddler Spine Surge Runni,201503,84,1.17545,98.73780000000001
Nike Men's CJ Elite 2 TD Football Cleat,201503,169,2.20751,373.06919
Field & Stream Sportsman 16 Gun Fire Safe,201503,153,1.42936,218.69208
Pelican Sunstream 100 Kayak,201503,42,1.09734,46.08828
Diamondback Women's Serene Classic Comfort Bi,201503,97,0.77267,74.94899
ENO Atlas Hammock Straps,201503,2,0.37583,0.75166
Nike Men's Comfort 2 Slide,201503,9,0.21203,1.90827
adidas Youth Germany Black/Red Away Match Soc,201503,4,0.26442,1.05768
Team Golf St. Louis Cardinals Putter Grip,201503,0,0.47345,0.0
LIJA Women's Eyelet Sleeveless Golf Polo,201503,3,1.50421,4.51263
adidas Men's F10 Messi TRX FG Soccer Cleat,201503,4,1.00018,4.00072
Glove It Women's Imperial Golf Glove,201503,10,1.8585,18.585
Glove It Imperial Golf Towel,201503,2,0.39484,0.78968
Bridgestone e6 Straight Distance NFL Carolina,201503,10,1.93574,19.3574
Glove It Women's Mod Oval 3-Zip Carry All Gol,201503,38,2.33373,88.68174
Columbia Men's PFG Anchor Tough T-Shirt,201503,0,1.74362,0.0
Under Armour Women's Ignite Slide,201503,8,0.8197,6.5576
Team Golf Tennessee Volunteers Putter Grip,201503,2,1.89438,3.78876
Titleist Pro V1x High Numbers Personalized Go,201503,0,1.40449,0.0
Nike Men's Deutschland Weltmeister Winners Bl,201503,7,0.13223,0.9256099999999999
Bridgestone e6 Straight Distance NFL San Dieg,201503,17,1.44088,24.49496
Nike Women's Tempo Shorts,201503,7,2.02657,14.18599
Team Golf Texas Longhorns Putter Grip,201503,1,2.12182,2.12182
Hirzl Women's Soffft Flex Golf Glove,201503,6,1.11365,6.681900000000001
